venv: /home/niflheim/s215142/thesis-venv/bin/activate
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:   82 19:33:14        7.342686        0.256033
BFGS:   83 19:33:15        7.343031        0.256097
BFGS:   84 19:33:17        7.350316        0.256935
BFGS:   85 19:33:18        7.355134        0.257462
BFGS:   86 19:33:20        7.359204        0.257913
BFGS:   87 19:33:21        7.362705        0.258310
BFGS:   88 19:33:23        7.366440        0.258614
BFGS:   89 19:33:24        7.368865        0.258858
BFGS:   90 19:33:25        7.372740        0.258579
BFGS:   91 19:33:27        7.370648        0.258635
BFGS:   92 19:33:28        7.369974        0.258654
BFGS:   93 19:33:30        7.371583        0.258212
BFGS:   94 19:33:31        7.368762        0.259232
BFGS:   95 19:33:33        7.366825        0.260115
BFGS:   96 19:33:34        7.365629        0.260841
BFGS:   97 19:33:36        7.364978        0.261417
BFGS:   98 19:33:37        7.365036        0.261867
BFGS:   99 19:33:39        7.365414        0.262160
BFGS:  100 19:33:40        7.365704        0.262311
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 19:33:41       12.856381        0.252732
BFGS:    1 19:33:42       12.856305        0.252729
BFGS:    2 19:33:42       12.833868        0.251644
BFGS:    3 19:33:42       12.823340        0.250852
BFGS:    4 19:33:42       12.825149        0.250356
BFGS:    5 19:33:42       12.838264        0.250148
BFGS:    6 19:33:42       12.825234        0.250379
BFGS:    7 19:33:42       12.823129        0.250892
BFGS:    8 19:33:42       12.823952        0.250407
BFGS:    9 19:33:42       12.834487        0.249959
BFGS:   10 19:33:43       12.826991        0.250262
BFGS:   11 19:33:43       12.822946        0.250837
BFGS:   12 19:33:43       12.826764        0.250220
BFGS:   13 19:33:43       12.838082        0.249644
BFGS:   14 19:33:43       12.827453        0.250201
BFGS:   15 19:33:43       12.823426        0.250832
BFGS:   16 19:33:43       12.827672        0.250165
BFGS:   17 19:33:43       12.839162        0.249570
BFGS:   18 19:33:44       12.828158        0.250137
BFGS:   19 19:33:44       12.823645        0.250815
BFGS:   20 19:33:44       12.828093        0.250123
BFGS:   21 19:33:44       12.839253        0.249568
BFGS:   22 19:33:44       12.855726        0.249788
BFGS:   23 19:33:44       12.871932        0.249970
BFGS:   24 19:33:44       12.882359        0.250077
BFGS:   25 19:33:44       12.890802        0.250164
BFGS:   26 19:33:44       12.894117        0.250181
BFGS:   27 19:33:45       12.897061        0.250170
BFGS:   28 19:33:45       12.918019        0.250413
BFGS:   29 19:33:45       12.885983        0.249899
BFGS:   30 19:33:45       12.869490        0.249417
BFGS:   31 19:33:45       12.876608        0.249768
BFGS:   32 19:33:45       12.886050        0.250348
BFGS:   33 19:33:45       12.881789        0.249725
BFGS:   34 19:33:45       12.880431        0.249314
BFGS:   35 19:33:45       12.887124        0.250512
BFGS:   36 19:33:46       12.880439        0.249289
BFGS:   37 19:33:46       12.882098        0.249748
BFGS:   38 19:33:46       12.889444        0.250726
BFGS:   39 19:33:46       12.881319        0.249623
BFGS:   40 19:33:46       12.879956        0.248976
BFGS:   41 19:33:46       12.881432        0.249601
BFGS:   42 19:33:46       12.884407        0.250178
BFGS:   43 19:33:46       12.889645        0.250842
BFGS:   44 19:33:47       12.896263        0.251470
BFGS:   45 19:33:47       12.905218        0.252169
BFGS:   46 19:33:47       12.915499        0.252846
BFGS:   47 19:33:47       12.928272        0.253587
BFGS:   48 19:33:47       12.942288        0.254308
BFGS:   49 19:33:47       12.959100        0.255098
BFGS:   50 19:33:47       12.976945        0.255861
BFGS:   51 19:33:47       12.998196        0.256710
BFGS:   52 19:33:47       13.019900        0.257510
BFGS:   53 19:33:48       13.046422        0.258441
BFGS:   54 19:33:48       13.071542        0.259256
BFGS:   55 19:33:48       13.105560        0.260340
BFGS:   56 19:33:48       13.129900        0.261040
BFGS:   57 19:33:48       13.121064        0.261129
BFGS:   58 19:33:48       13.122438        0.261175
BFGS:   59 19:33:48       13.129801        0.261208
BFGS:   60 19:33:48       13.139756        0.261709
BFGS:   61 19:33:48       13.135737        0.261618
BFGS:   62 19:33:49       13.128723        0.261464
BFGS:   63 19:33:49       13.123176        0.261337
BFGS:   64 19:33:49       13.116845        0.261192
BFGS:   65 19:33:49       13.111033        0.261055
BFGS:   66 19:33:49       13.104873        0.260908
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 19:33:49        0.000183        0.004231
BFGS:   67 19:33:49       13.099006        0.260764
BFGS:   68 19:33:49       13.092813        0.260610
BFGS:   69 19:33:49       13.086845        0.260455
BFGS:   70 19:33:49       13.080399        0.260286
BFGS:   71 19:33:50       13.074197        0.260115
BFGS:   72 19:33:50       13.067045        0.259917
BFGS:   73 19:33:50       13.060365        0.259717
BFGS:   74 19:33:50       13.050909        0.259438
BFGS:   75 19:33:50       13.043108        0.259172
BFGS:   76 19:33:50       13.018043        0.258359
BFGS:   77 19:33:50       13.000012        0.257678
BFGS:   78 19:33:50       12.958551        0.255920
BFGS:   79 19:33:51       12.939831        0.254955
BFGS:   80 19:33:51       12.937176        0.254736
BFGS:   81 19:33:51       12.942136        0.254721
BFGS:   82 19:33:51       12.927671        0.255192
BFGS:   83 19:33:51       12.911903        0.254866
BFGS:   84 19:33:51       12.914832        0.254856
BFGS:   85 19:33:51       12.919216        0.255072
BFGS:   86 19:33:51       12.923496        0.254656
BFGS:   87 19:33:51       12.928658        0.254501
BFGS:   88 19:33:52       12.934267        0.254444
BFGS:   89 19:33:52       12.917009        0.253910
BFGS:   90 19:33:52       12.904271        0.253858
BFGS:   91 19:33:52       12.892931        0.253266
BFGS:   92 19:33:52       12.886590        0.253054
BFGS:   93 19:33:52       12.886661        0.253903
BFGS:   94 19:33:52       12.886323        0.253745
BFGS:   95 19:33:52       12.888677        0.253214
BFGS:   96 19:33:53       12.888961        0.253331
BFGS:   97 19:33:53       12.888285        0.252930
BFGS:   98 19:33:53       12.888251        0.252554
BFGS:   99 19:33:53       12.888853        0.252236
BFGS:  100 19:33:53       12.890255        0.252488
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 19:34:37        5.234930        0.216959
BFGS:    1 19:34:39        5.234717        0.217037
BFGS:    2 19:34:41        5.361595        0.229981
BFGS:    3 19:34:42        5.478360        0.233811
BFGS:    4 19:34:44        5.437185        0.232614
BFGS:    5 19:34:46        5.424696        0.232214
BFGS:    6 19:34:47        5.409021        0.231671
BFGS:    7 19:34:49        5.381799        0.230619
BFGS:    8 19:34:51        5.350248        0.229184
BFGS:    9 19:34:53        5.322038        0.227502
BFGS:   10 19:34:54        5.333942        0.227191
BFGS:   11 19:34:56        5.411368        0.229476
BFGS:   12 19:34:58        5.470623        0.231238
BFGS:   13 19:35:00        5.490904        0.231809
BFGS:   14 19:35:01        5.511083        0.232350
BFGS:   15 19:35:03        5.527915        0.232783
BFGS:   16 19:35:05        5.562669        0.233657
BFGS:   17 19:35:06        5.605763        0.234772
BFGS:   18 19:35:08        5.639567        0.235731
BFGS:   19 19:35:10        5.617258        0.234985
BFGS:   20 19:35:12        5.558867        0.232906
BFGS:   21 19:35:13        5.524485        0.231631
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 19:35:15        0.000007        0.002133
BFGS:   22 19:35:15        5.510164        0.230994
BFGS:   23 19:35:17        5.501816        0.230508
BFGS:   24 19:35:18        5.480840        0.228857
BFGS:   25 19:35:20        5.465353        0.226842
BFGS:   26 19:35:22        5.465494        0.227579
BFGS:   27 19:35:24        5.502821        0.231065
BFGS:   28 19:35:25        5.537132        0.232428
BFGS:   29 19:35:27        5.542047        0.232504
BFGS:   30 19:35:29        5.566115        0.232898
BFGS:   31 19:35:31        5.579513        0.233355
BFGS:   32 19:35:32        5.629557        0.235514
BFGS:   33 19:35:34        5.685949        0.238133
BFGS:   34 19:35:36        5.803045        0.241881
BFGS:   35 19:35:38        5.698681        0.237982
BFGS:   36 19:35:39        5.708062        0.238023
BFGS:   37 19:35:41        5.573531        0.236486
BFGS:   38 19:35:43        5.584285        0.236701
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 19:35:44       16.575369        0.271712
BFGS:    1 19:35:44       16.575335        0.271645
BFGS:   39 19:35:44        5.631725        0.237290
BFGS:    2 19:35:44       16.585600        0.263624
BFGS:    3 19:35:45       16.620071        0.256329
BFGS:    4 19:35:45       16.671105        0.250215
BFGS:    5 19:35:45       16.730512        0.245055
BFGS:    6 19:35:45       16.789758        0.240716
BFGS:    7 19:35:45       16.840515        0.237292
BFGS:    8 19:35:46       16.878080        0.234782
BFGS:    9 19:35:46       16.903113        0.233034
BFGS:   10 19:35:46       16.919382        0.231811
BFGS:   11 19:35:46       16.929965        0.230943
BFGS:   40 19:35:46        5.658594        0.238172
BFGS:   12 19:35:46       16.937187        0.230296
BFGS:   13 19:35:46       16.942304        0.230046
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 19:35:46        3.990790        0.179945
BFGS:   14 19:35:47       16.946035        0.229854
BFGS:   15 19:35:47       16.948823        0.229697
BFGS:   16 19:35:47       16.950950        0.229567
BFGS:   17 19:35:47       16.952602        0.229458
BFGS:   18 19:35:47       16.953906        0.229366
BFGS:   19 19:35:47       16.954951        0.229288
BFGS:   20 19:35:48       16.955796        0.229222
BFGS:   21 19:35:48       16.956484        0.229167
BFGS:   41 19:35:48        5.770805        0.239922
BFGS:   22 19:35:48       16.957045        0.229120
BFGS:    1 19:35:48        3.990699        0.180040
BFGS:   23 19:35:48       16.957505        0.229081
BFGS:   24 19:35:48       16.957885        0.229047
BFGS:   25 19:35:49       16.958198        0.229020
BFGS:   26 19:35:49       16.958458        0.228996
BFGS:   27 19:35:49       16.958672        0.228977
BFGS:   28 19:35:49       16.958851        0.228960
BFGS:   29 19:35:49       16.959000        0.228947
BFGS:   30 19:35:49       16.959122        0.228935
BFGS:   31 19:35:50       16.959230        0.228925
BFGS:   42 19:35:50        5.675756        0.238849
BFGS:   32 19:35:50       16.959287        0.228920
BFGS:    2 19:35:50        4.152034        0.199309
BFGS:   33 19:35:50       16.959523        0.228898
BFGS:   34 19:35:50       16.959591        0.228890
BFGS:   35 19:35:50       16.964121        0.228443
BFGS:   36 19:35:50       16.967530        0.228186
BFGS:   37 19:35:51       16.964815        0.228390
BFGS:   38 19:35:51       16.962275        0.228629
BFGS:   39 19:35:51       16.975700        0.227667
BFGS:   40 19:35:51       16.982349        0.227363
BFGS:   41 19:35:51       16.965818        0.228275
BFGS:   43 19:35:51        5.607507        0.237173
BFGS:   42 19:35:51       16.956432        0.229354
BFGS:    3 19:35:52        4.137499        0.198327
BFGS:   43 19:35:52       16.966013        0.228269
BFGS:   44 19:35:52       16.983012        0.227345
BFGS:   45 19:35:52       16.965960        0.228278
BFGS:   46 19:35:52       16.956601        0.229359
BFGS:   47 19:35:52       16.965968        0.228278
BFGS:   48 19:35:53       16.983061        0.227333
BFGS:   49 19:35:53       16.968569        0.228079
BFGS:   50 19:35:53       16.961461        0.228631
BFGS:   44 19:35:53        5.646819        0.238233
BFGS:   51 19:35:53       16.958634        0.228900
BFGS:   52 19:35:53       16.958132        0.228917
BFGS:    4 19:35:53        4.109174        0.196377
BFGS:   53 19:35:53       16.956814        0.229148
BFGS:   54 19:35:54       16.957030        0.229209
BFGS:   55 19:35:54       16.957790        0.229140
BFGS:   56 19:35:54       16.957949        0.229113
BFGS:   57 19:35:54       16.958187        0.229063
BFGS:   58 19:35:54       16.958053        0.229068
BFGS:   59 19:35:55       16.958058        0.229068
BFGS:   60 19:35:55       16.958087        0.229070
BFGS:   45 19:35:55        5.599750        0.236218
BFGS:   61 19:35:55       16.958242        0.229079
BFGS:   62 19:35:55       16.958301        0.229079
BFGS:    5 19:35:55        4.098337        0.195758
BFGS:   63 19:35:55       16.958227        0.229120
BFGS:   64 19:35:55       16.958082        0.229094
BFGS:   65 19:35:56       16.957316        0.229052
BFGS:   66 19:35:56       16.953888        0.228982
BFGS:   67 19:35:56       16.950640        0.228935
BFGS:   68 19:35:56       16.949777        0.229043
BFGS:   69 19:35:56       16.957283        0.228227
BFGS:   70 19:35:56       16.949799        0.229024
BFGS:   46 19:35:57        5.549813        0.234038
BFGS:   71 19:35:57       16.947059        0.229603
BFGS:    6 19:35:57        4.072509        0.194927
BFGS:   72 19:35:57       16.948432        0.231260
BFGS:   73 19:35:57       16.953223        0.233458
BFGS:   74 19:35:57       16.961216        0.236265
BFGS:   75 19:35:57       16.971539        0.239563
BFGS:   76 19:35:58       16.985110        0.242958
BFGS:   77 19:35:58       16.997800        0.245652
BFGS:   78 19:35:58       17.009875        0.247879
BFGS:   79 19:35:58       17.024074        0.250194
BFGS:   80 19:35:58       17.038556        0.252308
BFGS:   47 19:35:58        5.508561        0.232302
BFGS:   81 19:35:58       17.053839        0.254323
BFGS:    7 19:35:59        4.067732        0.196474
BFGS:   82 19:35:59       17.070773        0.256347
BFGS:   83 19:35:59       17.090642        0.258490
BFGS:   84 19:35:59       17.116025        0.260927
BFGS:   85 19:35:59       17.151624        0.263873
BFGS:   86 19:35:59       17.111358        0.259666
BFGS:   87 19:36:00       17.152620        0.263251
BFGS:   88 19:36:00       17.170307        0.265176
BFGS:   89 19:36:00       17.179816        0.265709
BFGS:   90 19:36:00       17.197476        0.267341
BFGS:   48 19:36:00        5.473461        0.229809
BFGS:   91 19:36:00       17.209584        0.267897
BFGS:    8 19:36:00        4.108083        0.201973
